"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000100940",399.375248534858,2.84115751471451,0.385680749684932,7.36660441838357,1.75028860375994e-13,9.13131760293431e-12,"nr5a2","30749"
"ENSDARG00000032319",188.398675924705,2.83860153891354,0.295782222042529,9.59693087472107,8.23603183282004e-22,9.03320309998741e-20,"mest","30242"
"ENSDARG00000056704",234.356208508596,2.83730245557687,0.305447457596609,9.28900334578647,1.55739767476119e-20,1.505122728219e-18,"zgc:91818","436966"
"ENSDARG00000028546",21.9695775600125,2.83613346179039,0.56702168126308,5.00180778885334,5.67952017445659e-07,1.34737188364045e-05,"ndufs1","493605"
"ENSDARG00000022139",288.460904624628,2.83495978105004,0.990234468958899,2.86291769264569,0.00419759587823327,0.0322632035217141,"ocstamp","541527"
"ENSDARG00000004695",960.958460050185,2.82823216373276,0.228808541368859,12.360693122786,4.26463609958647e-35,1.19719504600415e-32,"six4a","65233"
"ENSDARG00000028625",1461.82524639269,2.82691543369119,0.228733405804867,12.3589968144087,4.35558298152861e-35,1.20834120338149e-32,"jph2","553333"
"ENSDARG00000058820",1817.09811432438,2.82651547833698,0.175211496706066,16.1320206235025,1.51966033086782e-58,2.98625918851617e-55,"bin1b","447863"
"ENSDARG00000015869",393.690742402798,2.82011390478352,0.282420085701218,9.98552881882139,1.76358168249753e-23,2.18879050815654e-21,"slc22a16","557279"
"ENSDARG00000096968",7.5384207691555,2.8171128979406,0.947040383264011,2.97464917835004,0.00293323794378711,0.0243895218450084,NA,NA
"ENSDARG00000078525",340.733193946192,2.81467376999213,0.226120705820285,12.4476604642706,1.44004695766783e-35,4.24471841359564e-33,"noctb","568973"
"ENSDARG00000061818",18.0306511795282,2.809375912773,0.720098541967767,3.90137703250447,9.56470446057526e-05,0.00136034557228483,"meox2b","566969"
"ENSDARG00000010478",24615.3036570104,2.80352174364941,0.246506507742843,11.3730131075244,5.69858202786489e-30,1.09250620161855e-27,"hsp90aa1.1","30591"
"ENSDARG00000014106",520.790435490547,2.80086727042735,0.316155322130138,8.85914952041971,8.06271701680118e-19,6.79024749904245e-17,"cfl2","403001"
"ENSDARG00000053500",466.722787047849,2.79217624450696,0.3277054460881,8.52038401508992,1.59025152431893e-17,1.21752341542093e-15,"cbsa","550524"
"ENSDARG00000068710",2731.23204884219,2.79203879663475,0.265241363916541,10.5264079305265,6.52781460516099e-26,9.56101839778269e-24,"nid1a","562690"
"ENSDARG00000074275",319.202147521807,2.7803676376669,0.285889399001271,9.72532611345457,2.35150680525745e-22,2.66590778724885e-20,"limch1a","561940"
"ENSDARG00000105375",7.3771199594018,2.77320941686181,0.935378602809321,2.9647988616938,0.00302880888036493,0.0249641182131721,NA,NA
"ENSDARG00000091253",15401.2205826934,2.76998715806143,0.220727935367327,12.5493275395873,4.00900089538323e-36,1.26048333485376e-33,"smyd1b","569027"
"ENSDARG00000071877",535.238386363305,2.76907143905478,0.256167134766024,10.8096280250156,3.09924213009631e-27,5.07522421318064e-25,"dhrs7cb","553684"
"ENSDARG00000117672",6.7706798849978,2.75902639033478,0.927654713700302,2.97419540868752,0.00293757937663363,0.0244170106733865,NA,NA
"ENSDARG00000097728",60.4714987301289,2.75823248425196,0.416231041611499,6.62668616346598,3.4330643927791e-11,1.38621731928294e-09,NA,NA
"ENSDARG00000039066",2221.42593399986,2.7569801171463,0.264618654674963,10.4186914582147,2.03736920454703e-25,2.80954404751015e-23,"klhl31","407079"
"ENSDARG00000069028",54.9119295322261,2.75376801447766,0.468141071751933,5.88234654176397,4.04490315634706e-09,1.29772600448735e-07,"rxfp3.3a1","100007598"
"ENSDARG00000055159",81.8441934316572,2.74992911257936,0.507299401877476,5.4207221660465,5.93587523285006e-08,1.6200679845583e-06,"cyp27a1.4","322341"
"ENSDARG00000045586",58.7910984860593,2.74671909675273,0.371604208381599,7.39151773526775,1.45162196712581e-13,7.65787418496504e-12,"zgc:172145","559095"
"ENSDARG00000037266",1128.24785880649,2.74344919727655,0.282932389707873,9.69648331924511,3.12069645191452e-22,3.52101162835389e-20,"myoz2b","393828"
"ENSDARG00000088411",155.665022791977,2.73400178379846,0.52943937783898,5.16395624926479,2.41784232091282e-07,5.98270092019363e-06,"notum2","566040"
"ENSDARG00000056468",56.9804153353828,2.72688758977537,0.327879172683211,8.31674536525081,9.04117086179651e-17,6.40239790066137e-15,"asb16","678621"
"ENSDARG00000083310",9.28499108518224,2.72397595090372,0.863397416258476,3.15495031558937,0.00160525439495325,0.0151778283429802,"mir146a","100628914"
"ENSDARG00000075263",136.346244022617,2.7185980991584,0.350913847445265,7.74719527015086,9.39444334979255e-15,5.52444809554758e-13,"ankrd1a","100151027"
"ENSDARG00000099362",42.9192336582887,2.71414721682707,0.38702928457254,7.01276964048018,2.33645976247684e-12,1.07820073696607e-10,NA,NA
"ENSDARG00000063910",1061.3931075632,2.7071201409823,0.258041197945488,10.4910384951561,9.49786638818218e-26,1.38252584752916e-23,"ATP8","140520"
"ENSDARG00000093108",131.151591901166,2.70571935683337,0.304782036199027,8.87755522135332,6.83459097051825e-19,5.81828482584082e-17,"si:ch211-69l10.2","101883279"
"ENSDARG00000078244",233.830864773419,2.70410458384571,0.345800329118526,7.81984386983872,5.28888936459053e-15,3.20610025980486e-13,NA,NA
"ENSDARG00000060238",1533.4875946001,2.70162729338936,0.355934199595317,7.59024363621424,3.19304535652132e-14,1.81434223017179e-12,"uacab","564040"
"ENSDARG00000078037",204.711558234497,2.69508353613908,0.361648996443762,7.45220797690829,9.17908713992333e-14,4.97590928382832e-12,"chpfb","103911184"
"ENSDARG00000058365",4404.17911079952,2.69474112556965,0.260606726896567,10.3402592774943,4.6328238143688e-25,6.31483343159714e-23,"hspb8","791580"
"ENSDARG00000076850",340.869647041318,2.68994823543076,0.264026557191313,10.1881729779237,2.23933001297915e-24,2.88555415497603e-22,"si:ch211-157b11.14","799552"
"ENSDARG00000075727",248.030837529128,2.68380898902731,0.806970338499781,3.32578393651582,0.000881702465594399,0.00929433430540077,"map1lc3cl","100330105"
"ENSDARG00000071015",1467.19560046246,2.68340008811698,0.274605115250395,9.77185033742054,1.4871089383663e-22,1.71899587625567e-20,"pbxip1a","563463"
"ENSDARG00000101452",163.791768384256,2.68044930776333,0.290521862036882,9.22632565057376,2.8007471789873e-20,2.63125176205974e-18,"im:7156467","793335"
"ENSDARG00000016545",320.13704191165,2.67992956529437,0.231750094702328,11.5638768939301,6.28077084048732e-31,1.23422380991276e-28,"zgc:154046","562075"
"ENSDARG00000098112",293.860810277242,2.66372912280705,0.329757552090376,8.07784114699218,6.59234033230326e-16,4.28247871559348e-14,"btc","503869"
"ENSDARG00000019418",103.432797789083,2.66192995693337,0.3620446697139,7.35249039583132,1.94547517358362e-13,1.01049008960959e-11,"kcnj2a","564522"
"ENSDARG00000096997",57.2463524990042,2.65420087852096,0.48448006172181,5.47845223823682,4.29062366905409e-08,1.19736327502916e-06,NA,NA
"ENSDARG00000008880",3819.54731800023,2.65089551322477,0.288454352771593,9.19000003901426,3.92841219415479e-20,3.6384128448999e-18,"usp28","567050"
"ENSDARG00000102050",64.7291227425417,2.64990209698159,0.425528722855268,6.22731664081553,4.74491544301484e-10,1.71085399176962e-08,"mcoln3b","100001113"
"ENSDARG00000041490",462.529575173257,2.64936170664404,0.772902209990854,3.42780971822476,0.000608471785712744,0.00673632543609963,"LOC568656","568656"
"ENSDARG00000104384",259.558370206177,2.64336728871767,0.283416445796,9.32679570267542,1.09119922491805e-20,1.07214870511636e-18,"agbl1","100536841"
"ENSDARG00000062900",118.343308601696,2.63562382519684,0.303413947255172,8.6865612113087,3.73575691281844e-18,2.99635659051604e-16,"si:ch211-81a5.1","563879"
"ENSDARG00000060457",9740.5053115577,2.61976196997278,0.180730203234585,14.4954297792294,1.29489351155835e-47,1.05292703089853e-44,"pmp22b","678607"
"ENSDARG00000062103",209.925680197483,2.61690622814067,0.306571282486616,8.536044886249,1.38894422235753e-17,1.07385881007911e-15,"ankrd24","565326"
"ENSDARG00000012790",2706.08306675136,2.61605576932644,0.20814233863687,12.5685902563557,3.14277907722691e-36,1.00148477594713e-33,"tmem161a","492692"
"ENSDARG00000075441",188.554218372253,2.60413118628047,0.410544743396607,6.34311175131708,2.2516997032761e-10,8.40147637704963e-09,"vwa2","567428"
"ENSDARG00000097726",285.877409503468,2.59714110639882,0.384215260425605,6.759599042271,1.38374141810534e-11,5.7854621241741e-10,"si:ch211-149e23.4","797154"
"ENSDARG00000098379",91.9350999378882,2.59267820260082,0.428851945216006,6.04562537613051,1.48831558782226e-09,5.02807591352961e-08,"si:dkey-38l22.2","101884490"
"ENSDARG00000015866",1296.31709930658,2.5921764766405,0.83799077782103,3.09332339358287,0.00197928319636797,0.018006742690414,"apoa2","322327"
"ENSDARG00000015985",176.864671510877,2.58841405991362,0.370972544936214,6.97737365000605,3.00749080240441e-12,1.37175320331718e-10,"abcc9","561160"
"ENSDARG00000099974",7237.58203011708,2.58706068247733,0.204852069502963,12.6289213907107,1.46269421612821e-36,4.85799891697457e-34,"ldb3b","334100"
"ENSDARG00000056111",207.567950874547,2.58348401164032,0.364639473386935,7.08503659146874,1.39007567424548e-12,6.54278931624406e-11,"LOC101887017","101887017"
"ENSDARG00000040838",1446.82181508435,2.58176100932062,0.265418777259133,9.72712268506911,2.31035561141063e-22,2.63190800351082e-20,"dcun1d2a","192303"
"ENSDARG00000045822",42.5525414130663,2.57094722911368,0.677507889748888,3.79471186684863,0.000147815014133103,0.0019637328722663,"tnnt2e","556703"
"ENSDARG00000013856",11.9465660008176,2.56956382683346,0.747665554650815,3.43678241006239,0.000588668305736388,0.00653857151086659,"amy2a","406539"
"ENSDARG00000092845",17.8251499171424,2.56741877544828,0.671657612982954,3.82251124057972,0.000132099454813533,0.00178614520869148,NA,NA
"ENSDARG00000099200",216.305177227357,2.56661737228694,0.721478912958877,3.55743920742038,0.000374487730519663,0.00442424607884978,"zgc:123103","641325"
"ENSDARG00000070484",164.930628441919,2.55770696860401,0.723201967576073,3.53664271292924,0.000405247488303868,0.00475666551602465,"zgc:195001","567531"
"ENSDARG00000070844",2148.8131541367,2.55246082896894,0.206849403535483,12.339706014821,5.53576393258528e-35,1.48339601470788e-32,"gamt","796865"
"ENSDARG00000006865",218.016129270278,2.55103768838822,0.307639563285134,8.29229394667879,1.11084995815416e-16,7.79611692358129e-15,"glra4a","83413"
"ENSDARG00000100443",198.021184430375,2.54431498390851,0.304568010125651,8.35384839943907,6.60741393132406e-17,4.82382129766417e-15,NA,NA
"ENSDARG00000078674",66.1653727781568,2.54244676530076,0.555782285937827,4.57453724170182,4.77273709898862e-06,9.36322075967144e-05,"hspb9","100137108"
"ENSDARG00000096560",7.22904221083768,2.54126538608654,0.922218239586975,2.75560087298281,0.00585844368072664,0.0417629910952405,NA,NA
"ENSDARG00000045958",2967.07990219911,2.53876275418684,0.539807010505247,4.70309333665492,2.56249202970384e-06,5.33361514820208e-05,"egfl6","436730"
"ENSDARG00000060788",44.7241805193086,2.53510967733141,0.421908283971623,6.00867480834275,1.87045868504995e-09,6.26523952445496e-08,"lrrc14b","566643"
"ENSDARG00000088567",53.2475928256231,2.53502906629447,0.405743596663355,6.24785970041513,4.16115184656927e-10,1.51192791516102e-08,"vps72b","795272"
"ENSDARG00000059972",251.403365371776,2.52929422345065,0.303036343850418,8.34650455226962,7.03129330332068e-17,5.10169007340323e-15,"raly","402903"
"ENSDARG00000011146",788.24779927115,2.52541185846606,0.227209420505613,11.1149082324413,1.06159723381342e-28,1.85433513855958e-26,"uqcrb","554154"
"ENSDARG00000055151",2673.18625095,2.5169664788288,0.206327462799102,12.1988922108713,3.1508131148183e-34,7.90418341069472e-32,"smyd2a","541423"
"ENSDARG00000095863",822.241947778162,2.5169496059678,0.773677715967357,3.25322747963701,0.00114102113667523,0.0114837470866149,"afp4","568707"
"ENSDARG00000062397",362.285172233797,2.51603100106827,0.304039523634629,8.27534187328829,1.28087576870942e-16,8.88362691233433e-15,"ndst1a","100329944"
"ENSDARG00000002494",198.749805995538,2.5069558341811,0.393863730609256,6.36503348582813,1.95247134904812e-10,7.35482857538397e-09,"itgb6","100499533"
"ENSDARG00000005916",840.543181879961,2.50446600562519,0.256740202582791,9.75486495854726,1.75834537524838e-22,2.01279331522971e-20,"srpk3","566605"
"ENSDARG00000086463",30.8006344085678,2.49857473787544,0.449695095270502,5.55615296709538,2.75785209630399e-08,7.98930101756073e-07,"klhl13","323951"
"ENSDARG00000057992",687.275921241749,2.48592107269821,0.258973360819645,9.59913816938674,8.0615652046532e-22,8.88316677994987e-20,"fstb","566538"
"ENSDARG00000054723",1586.86904396528,2.47822093175818,0.228941797761697,10.8246766470216,2.63005829450024e-27,4.33702130367903e-25,"si:ch211-242b18.1","566905"
"ENSDARG00000078598",337.104502609807,2.47785507020685,0.317985413986549,7.79235449557969,6.57718923273173e-15,3.95654845145528e-13,"si:ch1073-184j22.2","100005114"
"ENSDARG00000052361",98.0316085776557,2.47146133834603,0.342223280127497,7.22178028749322,5.13113300033041e-13,2.52603856536099e-11,"il15","654826"
"ENSDARG00000067714",22.1686776360266,2.46245757833139,0.528128965761777,4.66260655629734,3.12229328236118e-06,6.40233025142252e-05,"hspb3","568180"
"ENSDARG00000037142",38.1427242148027,2.46203671730259,0.514965280564551,4.78097613610667,1.74446071693146e-06,3.74987494676033e-05,"zgc:153146","751702"
"ENSDARG00000059948",98.3747791508368,2.45952942792765,0.427368270963768,5.75505856431762,8.66117632114065e-09,2.69089853529404e-07,"si:dkey-121b10.7","797517"
"ENSDARG00000045038",24.330016836891,2.45908789097164,0.62235861336178,3.95123942719849,7.77474934426838e-05,0.00113450720474748,"tekt3","572368"
"ENSDARG00000030839",565.496522159665,2.45777573809424,0.210551666734419,11.6730291249338,1.75076381667943e-31,3.52861209924082e-29,"tescb","402993"
"ENSDARG00000056582",322.390056325613,2.45304807394846,0.229695211079156,10.6795786574023,1.26846063674021e-26,1.942309758115e-24,"LOC795766","795766"
"ENSDARG00000038786",245.176237560231,2.45194125886365,0.335855210705916,7.30059019691863,2.8650814902897e-13,1.44362150902824e-11,"smarcd3a","564652"
"ENSDARG00000117493",33.6569883404423,2.44977846978674,0.426304741900715,5.74654285773178,9.10865516998064e-09,2.81878212025346e-07,NA,NA
"ENSDARG00000052331",125.153813228668,2.44451438552341,0.4039305604938,6.05181836832307,1.43219899332789e-09,4.87340324122149e-08,"abcf2b","100000576"
"ENSDARG00000020239",245.204991930821,2.4419742319726,0.248778986323724,9.81583801774553,9.62350241509246e-23,1.14036085653415e-20,"lpin1","799099"
"ENSDARG00000058003",435.608020962436,2.43981046151221,0.289224771367603,8.4356898268967,3.29254940502977e-17,2.47266265987284e-15,"wfdc1","560860"
"ENSDARG00000096905",208.102231083884,2.43580347564413,0.772789164160023,3.15196380670232,0.00162176374089102,0.0152665911273258,"si:ch73-23l24.1","100334274"
"ENSDARG00000096037",118.45727902635,2.43396766464575,0.378542360153907,6.42984226033819,1.2773643141576e-10,4.88193320780397e-09,"si:ch211-214j24.14","559160"
"ENSDARG00000093899",70.0237717226881,2.43382183250323,0.390739208023371,6.22876277201661,4.70133033942636e-10,1.69773462073527e-08,"si:ch211-142k18.1","100270729"
"ENSDARG00000096073",24.5268190657123,2.429678069365,0.531278386682314,4.57326729313734,4.80176931084545e-06,9.41234597830811e-05,"col19a1","571468"
"ENSDARG00000093492",32.1316116046613,2.42465719002438,0.47104645073713,5.14738448029932,2.64143569734043e-07,6.48830158114423e-06,"si:dkey-246i21.1","103909693"
"ENSDARG00000031337",211.373861468767,2.42298097960746,0.485209131471991,4.9936838003374,5.92383555914582e-07,1.39969906132483e-05,"hoxa10b","30391"
"ENSDARG00000098730",411.34128104998,2.41986543349225,0.29039447477904,8.33302849626708,7.88001856433005e-17,5.66520480992277e-15,"en1b","541371"
"ENSDARG00000077377",137.958064779576,2.41642998826728,0.407884744426552,5.92429606962759,3.13637949530229e-09,1.02354408468997e-07,"si:dkey-85n7.6","100329781"
"ENSDARG00000029764",1988.29889917442,2.41503187279924,0.255414702352327,9.45533616724959,3.21985664178259e-21,3.3596212154812e-19,"mef2ca","30575"
"ENSDARG00000007709",87.1216552286816,2.40856720138081,0.347095985499951,6.93919636642166,3.94336689161894e-12,1.77459035632188e-10,"adamts8a","569618"
"ENSDARG00000057317",3239.0931054195,2.4035998858439,0.214842923387712,11.1877079679571,4.68384822126637e-29,8.49614037736018e-27,"nexn","573301"
"ENSDARG00000030262",599.42530186993,2.40044500623886,0.33238946272337,7.2217843085977,5.13098124012402e-13,2.52603856536099e-11,"si:ch211-220i18.4","798392"
"ENSDARG00000110727",12.3038323577373,2.39907656857,0.819353327055385,2.92801223764096,0.00341136617953142,0.0275114315593469,"kcnma1b","798583"
"ENSDARG00000077295",492.945849521291,2.39293620955107,0.355415750398334,6.73278043212542,1.66451153767794e-11,6.92254789594067e-10,"akap6","100002625"
"ENSDARG00000060049",17.4621908686649,2.39079921067224,0.6225188297976,3.84052513150415,0.000122771402274083,0.00167830286204356,"zgc:195075","100170825"
"ENSDARG00000077722",1398.47724374581,2.39022827292631,0.213025371312032,11.2203924734636,3.23830071729075e-29,6.06050549320899e-27,"ppp2r3a","565849"
"ENSDARG00000086326",114.226028519049,2.38787360074001,0.361501658649602,6.60542916914951,3.96367385754906e-11,1.59228949292784e-09,NA,NA
"ENSDARG00000086685",1643.38686631695,2.38442317781636,0.194106741782836,12.2840822318475,1.10289525528815e-34,2.9221767432528e-32,"trim63b","394070"
"ENSDARG00000056680",288.61407906056,2.38189194878982,0.307088624263309,7.75636660102233,8.73971481472722e-15,5.16519335955094e-13,"stc2a","544665"
"ENSDARG00000078210",22.5584834540066,2.37606405858437,0.632781091512784,3.75495426531146,0.000173373133219572,0.00225873583118824,NA,NA
"ENSDARG00000035918",824.50731728826,2.37467991847385,0.24005570903685,9.89220347227538,4.50011865550592e-23,5.44191271874283e-21,"bzw2","393892"
"ENSDARG00000069089",37.2944299768925,2.37052027516687,0.502435240621579,4.71806132116493,2.38102732536455e-06,4.98641255412268e-05,"agrp","100149042"
"ENSDARG00000105018",1154.82604893642,2.36599216314637,0.22053308303554,10.7285135208719,7.47895459971432e-27,1.17574152277242e-24,"lrrc20","492485"
"ENSDARG00000104470",540.999182536038,2.36441837948574,0.24031664660835,9.83876236979573,7.66478946979014e-23,9.17479190289955e-21,"syngr2b","568509"
"ENSDARG00000077301",758.51942096442,2.3629681297271,0.264626950021665,8.92943114650129,4.28204927495071e-19,3.71231632178723e-17,"mlf1","553527"
"ENSDARG00000099889",1508.18439088587,2.35789423403923,0.192556817306501,12.2451869895942,1.78265747231053e-34,4.61943361039061e-32,"dusp27","792623"
"ENSDARG00000094889",156.888243490735,2.35478627082707,0.313240120423987,7.51751170201231,5.58285632582264e-14,3.09035997697708e-12,"cplx4c","100004361"
"ENSDARG00000100825",2507.31636633563,2.35427891066711,0.196011321865869,12.0109332882217,3.11311722680036e-33,7.19709973776268e-31,"calm3a","327379"
"ENSDARG00000100381",8.17220504560169,2.35341085294037,0.728802152460714,3.22914915247486,0.00124159121944411,0.012312011163041,NA,NA
"ENSDARG00000010130",295.671976112732,2.35025642609668,0.265159494618814,8.86355749574551,7.75009005869087e-19,6.57391631920825e-17,"smpdl3b","564392"
"ENSDARG00000022101",439.312185713653,2.34638034699846,0.318366302763195,7.37006500572936,1.70544856056153e-13,8.91711363782737e-12,NA,NA
"ENSDARG00000117627",39.5077253607302,2.34499517418435,0.549683993552503,4.2660786955594,1.98938632260664e-05,0.000341922149222938,NA,NA
"ENSDARG00000058158",825.181627286899,2.34293714890452,0.261945053091823,8.94438402729911,3.74029885319356e-19,3.26666619470953e-17,"trim55b","664753"
"ENSDARG00000030176",926.22446297179,2.34222685296184,0.228425186908042,10.2538029394489,1.13776974654366e-24,1.51580499396871e-22,"zgc:92429","445063"
"ENSDARG00000057687",43.7054663879188,2.34080257440619,0.538943358868647,4.34331833927784,1.40346535411654e-05,0.00024883546252197,"sbk3","100003100"
"ENSDARG00000004473",65.8822079456638,2.34014704689765,0.387030959527067,6.04640788880869,1.48110845160234e-09,5.01810609155671e-08,"tbx21","797797"
"ENSDARG00000109859",120.603175628321,2.33435625976168,0.335356589046428,6.96081823350877,3.38302034245634e-12,1.53709061070256e-10,NA,NA
"ENSDARG00000061131",359.623697881381,2.33408194958529,0.319153133909648,7.31336058334325,2.60542616206394e-13,1.32410677430237e-11,"kif21a","566481"
"ENSDARG00000030530",118.258912207056,2.33042238054832,0.340243848161389,6.84927117166545,7.42271770165322e-12,3.19407127961103e-10,"slc22a2","406424"
"ENSDARG00000028393",57.9009865740686,2.32716964391622,0.422119126150149,5.51306372952274,3.52640467158302e-08,9.98273091963976e-07,"daam2","798465"
"ENSDARG00000105562",1718.72979829195,2.32542440574465,0.294498177898076,7.89622680297014,2.87473374800452e-15,1.78392359241302e-13,"si:dkey-23i12.7","100007087"
"ENSDARG00000105522",22.2010738726736,2.32172805277591,0.585080429306699,3.96822032746349,7.24113716472102e-05,0.00106587550238007,"si:ch211-196f2.3","566363"
"ENSDARG00000086060",8.13088616951161,2.32115202350752,0.744518437244118,3.11765553059963,0.00182295732650666,0.0168115591381906,NA,NA
"ENSDARG00000043066",562.933829739806,2.31499342807451,0.306909837973899,7.54291046307676,4.59596725102867e-14,2.55005891168252e-12,"nog2","30185"
"ENSDARG00000000369",334.095658607515,2.31246276340737,0.284672707245303,8.12323311842718,4.53926245902087e-16,3.01522107172313e-14,"prkag3b","678619"
"ENSDARG00000061970",36.8887670471331,2.30919899924341,0.434171639602532,5.3186315931584,1.04550589441495e-07,2.73934161068876e-06,"lingo3a","567293"
"ENSDARG00000069143",27.767495369788,2.3064239117241,0.482113028351065,4.78399001083334,1.71849227977875e-06,3.70080058899203e-05,"map3k7cl","568142"
"ENSDARG00000094324",2766.1752368773,2.3053089803846,0.377007086549078,6.11476299155587,9.67005730379548e-10,3.3632687504543e-08,"efemp2a","494044"
"ENSDARG00000060633",20.7412850369275,2.30114432719707,0.612908493950315,3.7544663679985,0.000173711166459858,0.0022606418412196,"usp16","569700"
"ENSDARG00000069843",86.9467684299234,2.30044084479655,0.430353798672695,5.34546424800156,9.01855986934862e-08,2.38951303684393e-06,"kctd12.1","373865"
"ENSDARG00000079957",29.7296537450547,2.29996207316004,0.594699868351034,3.86743329797146,0.000109986899192832,0.00152924591383619,"eloal","768168"
"ENSDARG00000074777",88.9593698844837,2.29285349801299,0.327409512148749,7.0030143075724,2.50513238089458e-12,1.15377981784912e-10,"ank1b","797662"
"ENSDARG00000002917",28.38974046385,2.28909887395309,0.498732123995936,4.58983643486287,4.43593477012712e-06,8.79762639313436e-05,"gls2b","556445"
"ENSDARG00000059227",119.216412729853,2.28318862083758,0.531695897731668,4.29416256656891,1.75353955485464e-05,0.000306071178704865,"fabp1b.1","554095"
"ENSDARG00000098465",897.741191194631,2.28196022001385,0.267379488541688,8.53453730673158,1.4071742549717e-17,1.08439791197672e-15,"si:ch73-366l1.5","100003714"
"ENSDARG00000052122",19.8823624922351,2.27548265802887,0.587557129190267,3.87278537691269,0.000107598573580453,0.00150312912535584,"rag1","30663"
"ENSDARG00000098038",17.7447200475464,2.27400660428703,0.623111371760727,3.64943845890883,0.000262814190848766,0.00324812444151192,NA,NA
"ENSDARG00000111595",31.0699541862923,2.25987643033843,0.443087170238448,5.10029759860182,3.3911984966856e-07,8.21025171974776e-06,NA,NA
"ENSDARG00000070340",158.519736017204,2.25588073690883,0.419510286847112,5.37741458943287,7.55630388721799e-08,2.01446979945006e-06,"hoxc5a","30379"
"ENSDARG00000069734",29.5456546126052,2.25194087857839,0.563756301677977,3.99452896912311,6.48229956835703e-05,0.000970534007120172,"hbba2","445037"
"ENSDARG00000016319",38.0344219341695,2.24338954477617,0.661392843351873,3.39191687259103,0.000694054936030133,0.00755609854410275,"c9","554141"
"ENSDARG00000087225",48.119992044923,2.23872977392404,0.57393346880857,3.9006782067814,9.59235851264811e-05,0.0013621073794046,"si:ch73-361p23.3","100330352"
"ENSDARG00000031015",155.44661308339,2.23408299279141,0.395097175911557,5.65451521549602,1.56286753626476e-08,4.65916300539308e-07,"dtna","794932"
"ENSDARG00000093659",475.915750219156,2.23275214028837,0.278501943900694,8.01700738248528,1.08352611623208e-15,6.90557549915369e-14,"entpd5b","100334492"
"ENSDARG00000030604",26.6038738268606,2.22884574036609,0.536864026992636,4.15160194817199,3.30156133525835e-05,0.000533612870779487,"phkg1a","565379"
"ENSDARG00000076499",56.6406192169794,2.2248949909018,0.322787894560949,6.89274606759359,5.47255138667907e-12,2.41211652802391e-10,NA,NA
"ENSDARG00000070346",164.48964504936,2.22174997672357,0.402250535569258,5.52329898971891,3.32692869303142e-08,9.48637309678039e-07,"hoxc8a","449648"
"ENSDARG00000057049",28.3142625241637,2.21942323033862,0.517824237128659,4.28605513454786,1.818738675364e-05,0.000316280801650135,"kcnk18","561821"
"ENSDARG00000035944",36.2685647119791,2.21786503599445,0.461480326719586,4.80597959995404,1.53995602011792e-06,3.34997259321038e-05,"sync","100034635"
"ENSDARG00000089086",1289.58538847254,2.21370907416755,0.291350714479987,7.59809042555004,3.0053231331205e-14,1.7118001159931e-12,"mustn1b","563713"
"ENSDARG00000035810",1795.33173192405,2.21367768285958,0.230227116461782,9.6151909335452,6.89812514963003e-22,7.63683986635802e-20,"rgcc","431737"
"ENSDARG00000056322",5539.70962702489,2.21132049784555,0.237583278924842,9.30755947073652,1.30803269505407e-20,1.27457516454835e-18,"ldb3a","794339"
"ENSDARG00000076548",78.454750979905,2.21091468427441,0.337589107877889,6.54912920079795,5.78735467432933e-11,2.28979212374765e-09,"LOC799520","799520"
"ENSDARG00000004115",458.860424145873,2.20678407024596,0.246766400814962,8.94280608282939,3.79411160093395e-19,3.301437109285e-17,"mgat4b","431727"
"ENSDARG00000053204",227.78387617593,2.20203402167264,0.215189281667968,10.2330097698375,1.41065736255425e-24,1.85836375789899e-22,"snx22","561624"
"ENSDARG00000077465",107.155012784283,2.2015722102443,0.315082404792975,6.98729023504452,2.80246120346049e-12,1.28569723032688e-10,"sorcs2","100330371"
"ENSDARG00000075942",215.080765916526,2.19843393200016,0.326106280102091,6.74146456582165,1.56797978365288e-11,6.544164828021e-10,"LOC570903","570903"
"ENSDARG00000002204",478.214230315245,2.19272885079614,0.6709320247466,3.26818331801095,0.00108240232895577,0.0109781201372499,"hspb11","796767"
"ENSDARG00000105162",106.482723253662,2.19226477795689,0.489481786202153,4.47874637985303,7.508267601518e-06,0.00013974148248729,"LOC110439414","110439414"
"ENSDARG00000070348",88.2213682102611,2.18824789083677,0.5354883920291,4.08645252335901,4.3801906701711e-05,0.000684942149822975,"hoxc10a","100535576"
"ENSDARG00000098573",2642.49789011892,2.18180605490156,0.182370964913196,11.9635604052435,5.5145703918504e-33,1.2267838151908e-30,"sgcd","324961"
"ENSDARG00000078842",868.421021400332,2.18145793426159,0.264016684346601,8.26257605522299,1.42561844891499e-16,9.80102292824037e-15,"tns1a","565181"
"ENSDARG00000055279",45.817376977665,2.18128264877194,0.496731843423278,4.39126800033477,1.12691535847578e-05,0.000203943139433747,"LOC100332851","100332851"
"ENSDARG00000076332",210.61647804481,2.17755672719635,0.279878383235122,7.78036767979689,7.2314067295377e-15,4.31705828073996e-13,"si:ch211-159i8.4","792773"
"ENSDARG00000097368",466.460719239777,2.16686336348167,0.201856364455974,10.7346794307012,6.99613588581177e-27,1.10722067331092e-24,"si:dkey-244a7.1","103909180"
"ENSDARG00000011579",245.106998457031,2.16624144307159,0.637160323244528,3.39983731573354,0.000674259567596731,0.00736936965760712,"hoxb10a","58056"
